"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",3.16653916432881,0.511643459731753,6.18895659486975,2.37910315292625e-09,2.15899167872231,4.1740866499353
"FOF_status1",-0.03696511444919,0.157500251732008,-0.234698764241262,0.814629426736178,-0.347120515826104,0.273190286927724
"Comp_QuartileQ2",0.0302804745740533,0.183385051313006,0.165119645016048,0.868979615687106,-0.330848244720255,0.391409193868361
"Comp_QuartileQ3_Q4_Strongest",-0.0155813804042057,0.163279312857415,-0.0954277681080901,0.924049425795319,-0.337117125642297,0.305954364833885
"Age",-0.0334546509504746,0.00543448094092421,-6.15599747503856,2.85279698770393e-09,-0.0441564345919099,-0.0227528673090394
"Sex1",-0.101241721996524,0.117915005205841,-0.858599139437675,0.39136178482496,-0.333444371616455,0.130960927623407
"BMI",-0.0154652438555375,0.00727779220969442,-2.1249911250471,0.034541703717594,-0.0297969451646651,-0.00113354254640993
"FOF_status1:Comp_QuartileQ2",-0.268891863643355,0.214353303026525,-1.25443303110698,0.21082432594497,-0.691004425404728,0.153220698118017
"FOF_status1:Comp_QuartileQ3_Q4_Strongest",-0.0913707524213126,0.18634374884989,-0.490334411458668,0.624315633064739,-0.458325849845267,0.275584345002642
